role,latitude,longitude,height,date_time,person_id
Cycle Courier,51.511492,-0.009432,10.23,2012-12-10 11:05:09,7
Cycle Courier,51.511503,-0.009025,11.19,2012-12-10 11:05:13,7
Cycle Courier,51.511579,-0.008702,11.67,2012-12-10 11:05:22,7
Cycle Courier,51.511726,-0.008388,11.19,2012-12-10 11:05:39,7
Cycle Courier,51.511748,-0.008331,11.19,2012-12-10 11:05:40,7
Cycle Courier,51.511709,-0.007105,9.75,2012-12-10 11:05:55,7
Cycle Courier,51.511705,-0.006692,8.79,2012-12-10 11:06:00,7
Cycle Courier,51.51207,-0.004736,8.79,2012-12-10 11:06:20,7
Cycle Courier,51.512425,-0.002845,10.23,2012-12-10 11:06:39,7
Cycle Courier,51.512817,-0.00073,14.56,2012-12-10 11:07:00,7
Cycle Courier,51.512896,-0.000358,14.08,2012-12-10 11:07:09,7
Cycle Courier,51.512892,-0.000352,14.08,2012-12-10 11:08:00,7
Cycle Courier,51.512785,-0.000317,14.08,2012-12-10 11:08:05,7
Cycle Courier,51.512649,-0.000181,14.08,2012-12-10 11:08:13,7
Cycle Courier,51.512594,-0.000016,13.6,2012-12-10 11:08:18,7
Cycle Courier,51.512658,0.000486,14.56,2012-12-10 11:08:29,7
Cycle Courier,51.512742,0.000801,15.04,2012-12-10 11:08:35,7
Cycle Courier,51.513023,0.001529,13.12,2012-12-10 11:08:46,7
Cycle Courier,51.513278,0.001846,11.19,2012-12-10 11:08:52,7
Cycle Courier,51.514004,0.002629,13.6,2012-12-10 11:09:07,7
Cycle Courier,51.514366,0.003752,18.88,2012-12-10 11:09:26,7
Cycle Courier,51.514701,0.005224,15.52,2012-12-10 11:09:43,7
Cycle Courier,51.515117,0.007036,13.12,2012-12-10 11:09:58,7
Cycle Courier,51.51516,0.007587,12.15,2012-12-10 11:10:06,7
Cycle Courier,51.515121,0.007952,10.71,2012-12-10 11:10:14,7
Cycle Courier,51.514949,0.008392,9.75,2012-12-10 11:10:24,7
Cycle Courier,51.514695,0.008707,10.71,2012-12-10 11:10:34,7
Cycle Courier,51.514743,0.008834,10.71,2012-12-10 11:10:37,7
Cycle Courier,51.515094,0.008688,13.12,2012-12-10 11:10:45,7
Cycle Courier,51.515714,0.008711,11.67,2012-12-10 11:10:57,7
Cycle Courier,51.516026,0.008768,6.87,2012-12-10 11:11:08,7
Cycle Courier,51.516338,0.00934,10.23,2012-12-10 11:11:18,7
Cycle Courier,51.51696,0.010622,25.13,2012-12-10 11:11:34,7
Cycle Courier,51.517034,0.010798,26.57,2012-12-10 11:11:36,7
Cycle Courier,51.517164,0.011028,28.02,2012-12-10 11:11:40,7
Cycle Courier,51.517251,0.011242,26.57,2012-12-10 11:11:49,7
Cycle Courier,51.517331,0.011479,22.25,2012-12-10 11:12:45,7
Cycle Courier,51.517475,0.011786,15.52,2012-12-10 11:13:02,7
Cycle Courier,51.517628,0.012147,11.19,2012-12-10 11:13:22,7
Cycle Courier,51.517697,0.012307,9.75,2012-12-10 11:13:35,7
Cycle Courier,51.51761,0.012497,10.71,2012-12-10 11:13:43,7
Cycle Courier,51.517641,0.012589,10.23,2012-12-10 11:13:47,7
Cycle Courier,51.517827,0.012915,7.83,2012-12-10 11:14:07,7
Cycle Courier,51.517928,0.012947,7.35,2012-12-10 11:14:45,7
Cycle Courier,51.517918,0.01282,8.31,2012-12-10 11:15:41,7
Cycle Courier,51.51779,0.012469,13.12,2012-12-10 11:16:01,7
Cycle Courier,51.517661,0.01218,16,2012-12-10 11:16:17,7
Cycle Courier,51.51754,0.011956,16,2012-12-10 11:16:31,7
Cycle Courier,51.51748,0.011596,17.92,2012-12-10 11:16:47,7
Cycle Courier,51.517257,0.011355,19.36,2012-12-10 11:17:05,7
Cycle Courier,51.517221,0.011243,19.36,2012-12-10 11:17:24,7
Cycle Courier,51.517262,0.011183,19.36,2012-12-10 11:17:27,7
Cycle Courier,51.517301,0.011147,18.88,2012-12-10 11:17:33,7
Cycle Courier,51.517326,0.01119,15.52,2012-12-10 11:17:42,7
Cycle Courier,51.517302,0.01121,16,2012-12-10 11:18:52,7
Cycle Courier,51.517257,0.01129,16,2012-12-10 11:19:00,7
Cycle Courier,51.517456,0.011809,14.56,2012-12-10 11:19:12,7
Cycle Courier,51.517895,0.012776,15.52,2012-12-10 11:19:25,7
Cycle Courier,51.518101,0.013144,16,2012-12-10 11:19:37,7
Cycle Courier,51.518103,0.01314,16,2012-12-10 11:19:55,7
Cycle Courier,51.518209,0.013324,15.52,2012-12-10 11:20:00,7
Cycle Courier,51.518749,0.014649,12.63,2012-12-10 11:20:17,7
Cycle Courier,51.519869,0.017206,10.23,2012-12-10 11:20:46,7
Cycle Courier,51.520593,0.018799,10.71,2012-12-10 11:21:07,7
Cycle Courier,51.521166,0.020109,11.19,2012-12-10 11:21:24,7
Cycle Courier,51.52177,0.021268,12.63,2012-12-10 11:21:40,7
Cycle Courier,51.52237,0.022425,15.04,2012-12-10 11:21:59,7
Cycle Courier,51.522405,0.022455,16.96,2012-12-10 11:22:12,7
Cycle Courier,51.522388,0.022458,17.92,2012-12-10 11:34:25,7
Cycle Courier,51.522486,0.022832,17.92,2012-12-10 11:34:36,7
Cycle Courier,51.522606,0.023291,16.96,2012-12-10 11:34:44,7
Cycle Courier,51.523032,0.024334,15.52,2012-12-10 11:34:58,7
Cycle Courier,51.523402,0.025,14.56,2012-12-10 11:35:10,7
Cycle Courier,51.5238,0.025616,12.15,2012-12-10 11:35:24,7
Cycle Courier,51.523826,0.025907,12.15,2012-12-10 11:35:54,7
Cycle Courier,51.523876,0.025955,11.19,2012-12-10 11:36:11,7
Cycle Courier,51.523812,0.026266,12.15,2012-12-10 11:38:07,7
Cycle Courier,51.523353,0.026278,12.63,2012-12-10 11:38:32,7
Cycle Courier,51.523601,0.026501,11.67,2012-12-10 11:38:55,7
Cycle Courier,51.523771,0.027019,7.83,2012-12-10 11:39:25,7
Cycle Courier,51.524279,0.028181,5.91,2012-12-10 11:39:50,7
Cycle Courier,51.524211,0.027463,3.5,2012-12-10 11:40:12,7
Cycle Courier,51.52425,0.027666,2.54,2012-12-10 11:40:33,7
Cycle Courier,51.524335,0.028539,-0.34,2012-12-10 11:40:52,7
Cycle Courier,51.524424,0.029425,-7.07,2012-12-10 11:41:11,7
Cycle Courier,51.524561,0.031107,-18.61,2012-12-10 11:41:28,7
Cycle Courier,51.524587,0.033101,-27.74,2012-12-10 11:41:44,7
Cycle Courier,51.524726,0.03497,-37.35,2012-12-10 11:41:59,7
Cycle Courier,51.525197,0.036491,-46.01,2012-12-10 11:42:12,7
Cycle Courier,51.52592,0.039787,-58.5,2012-12-10 11:42:34,7
Cycle Courier,51.523715,0.026931,-55.62,2012-12-10 11:43:04,7
Cycle Courier,51.523703,0.026899,-171.46,2012-12-10 11:43:15,7
Cycle Courier,51.523628,0.026597,-129.16,2012-12-10 11:43:25,7
Cycle Courier,51.523745,0.026454,-95.99,2012-12-10 11:43:38,7
Cycle Courier,51.523624,0.026075,-82.54,2012-12-10 11:43:51,7
Cycle Courier,51.523418,0.026013,-88.3,2012-12-10 11:44:11,7
Cycle Courier,51.523246,0.025968,-98.88,2012-12-10 11:44:29,7
Cycle Courier,51.523234,0.026212,-111.38,2012-12-10 11:44:49,7
Cycle Courier,51.523332,0.027112,-134.93,2012-12-10 11:45:14,7
Cycle Courier,51.523472,0.028052,-158,2012-12-10 11:45:37,7
Cycle Courier,51.523549,0.028672,-178.67,2012-12-10 11:46:01,7
Cycle Courier,51.523515,0.028853,-199.82,2012-12-10 11:46:24,7
Cycle Courier,51.523134,0.028385,-221.45,2012-12-10 11:46:50,7
Cycle Courier,51.522866,0.028116,-242.6,2012-12-10 11:47:13,7
Cycle Courier,51.522858,0.028313,-259.9,2012-12-10 11:47:34,7
Cycle Courier,51.522594,0.028235,-282.97,2012-12-10 11:47:59,7
Cycle Courier,51.522318,0.028042,-301.72,2012-12-10 11:48:21,7
Cycle Courier,51.522113,0.027898,-319.02,2012-12-10 11:48:42,7
Cycle Courier,51.521858,0.027743,-340.65,2012-12-10 11:49:08,7
Cycle Courier,51.521751,0.027856,-362.76,2012-12-10 11:49:31,7
Cycle Courier,51.521683,0.027967,-377.18,2012-12-10 11:49:50,7
Cycle Courier,51.521423,0.027782,-401.21,2012-12-10 11:50:21,7
Cycle Courier,51.521194,0.027697,-420.92,2012-12-10 11:50:46,7
Cycle Courier,51.521124,0.02765,-426.69,2012-12-10 11:50:54,7
Cycle Courier,51.520999,0.027732,-443.51,2012-12-10 11:51:17,7
Cycle Courier,51.521003,0.02776,-444.95,2012-12-10 11:51:19,7
Cycle Courier,51.520871,0.0279,-466.1,2012-12-10 11:51:45,7
Cycle Courier,51.520645,0.027851,-482.44,2012-12-10 11:52:08,7
Cycle Courier,51.520548,0.027822,-489.65,2012-12-10 11:52:18,7
Cycle Courier,51.520461,0.027819,-503.59,2012-12-10 11:52:38,7
Cycle Courier,51.520446,0.027825,-505.04,2012-12-10 11:52:40,7
Cycle Courier,51.520196,0.027835,-529.07,2012-12-10 11:53:09,7
Cycle Courier,51.520082,0.027963,-547.33,2012-12-10 11:53:32,7
Cycle Courier,51.519796,0.027804,-561.75,2012-12-10 11:53:52,7
Cycle Courier,51.519573,0.027783,-581.94,2012-12-10 11:54:17,7
Cycle Courier,51.519544,0.027996,-599.73,2012-12-10 11:54:38,7
Cycle Courier,51.519517,0.027991,-604.05,2012-12-10 11:54:43,7
Cycle Courier,51.519366,0.027936,-617.03,2012-12-10 11:55:02,7
Cycle Courier,51.519411,0.028037,-620.39,2012-12-10 11:55:11,7
Cycle Courier,51.519311,0.02794,-629.53,2012-12-10 11:55:33,7
Cycle Courier,51.518968,0.027357,-636.74,2012-12-10 11:55:52,7
Cycle Courier,51.518478,0.026731,-642.98,2012-12-10 11:56:13,7
Cycle Courier,51.517884,0.026038,-654.52,2012-12-10 11:56:35,7
Cycle Courier,51.517641,0.026059,-670.86,2012-12-10 11:56:58,7
Cycle Courier,51.517532,0.026071,-680.96,2012-12-10 11:57:12,7
Cycle Courier,51.517344,0.02616,-696.34,2012-12-10 11:57:30,7
Cycle Courier,51.517048,0.02607,-711.72,2012-12-10 11:57:48,7
Cycle Courier,51.516849,0.026077,-725.18,2012-12-10 11:58:05,7
Cycle Courier,51.516769,0.026212,-739.12,2012-12-10 11:58:25,7
Cycle Courier,51.516751,0.026269,-753.06,2012-12-10 11:58:44,7
Cycle Courier,51.516671,0.026109,-752.09,2012-12-10 11:58:51,7
Cycle Courier,51.523586,0.02579,-102.24,2012-12-10 11:59:07,7
Cycle Courier,51.523831,0.025927,-17.65,2012-12-10 11:59:28,7
Cycle Courier,51.523844,0.025889,-12.36,2012-12-10 12:00:10,7
Cycle Courier,51.523937,0.025917,-9.48,2012-12-10 12:00:16,7
Cycle Courier,51.524187,0.026313,-0.82,2012-12-10 12:00:25,7
Cycle Courier,51.524529,0.026903,3.02,2012-12-10 12:00:38,7
Cycle Courier,51.525014,0.027709,9.27,2012-12-10 12:00:51,7
Cycle Courier,51.525299,0.028155,11.19,2012-12-10 12:00:58,7
Cycle Courier,51.52541,0.028348,11.19,2012-12-10 12:01:01,7
Cycle Courier,51.525854,0.029136,17.92,2012-12-10 12:01:17,7
Cycle Courier,51.525867,0.029136,15.04,2012-12-10 12:01:37,7
Cycle Courier,51.525868,0.029139,15.04,2012-12-10 12:02:41,7
Cycle Courier,51.525991,0.029112,14.56,2012-12-10 12:02:46,7
Cycle Courier,51.526746,0.02849,12.15,2012-12-10 12:03:00,7
Cycle Courier,51.527485,0.027512,8.31,2012-12-10 12:03:16,7
Cycle Courier,51.527584,0.02737,8.79,2012-12-10 12:03:18,7
Cycle Courier,51.528302,0.02664,7.35,2012-12-10 12:03:32,7
Cycle Courier,51.529033,0.025822,3.5,2012-12-10 12:03:48,7
Cycle Courier,51.529244,0.025551,6.87,2012-12-10 12:03:53,7
Cycle Courier,51.529357,0.025217,7.83,2012-12-10 12:03:57,7
Cycle Courier,51.529504,0.024137,10.23,2012-12-10 12:04:10,7
Cycle Courier,51.529624,0.023991,10.71,2012-12-10 12:04:13,7
Cycle Courier,51.529751,0.023594,12.15,2012-12-10 12:04:18,7
Cycle Courier,51.529965,0.022863,10.23,2012-12-10 12:04:30,7
Cycle Courier,51.530367,0.021792,7.83,2012-12-10 12:04:44,7
Cycle Courier,51.530465,0.021497,5.91,2012-12-10 12:04:48,7
Cycle Courier,51.530605,0.021289,3.02,2012-12-10 12:04:54,7
Cycle Courier,51.531184,0.02172,4.46,2012-12-10 12:05:05,7
Cycle Courier,51.531747,0.022053,6.39,2012-12-10 12:05:15,7
Cycle Courier,51.531989,0.022068,4.46,2012-12-10 12:05:19,7
Cycle Courier,51.532539,0.021992,2.54,2012-12-10 12:05:30,7
Cycle Courier,51.53285,0.022289,10.71,2012-12-10 12:05:41,7
Cycle Courier,51.532904,0.022397,13.6,2012-12-10 12:05:43,7
Cycle Courier,51.533262,0.022752,24.17,2012-12-10 12:05:54,7
Cycle Courier,51.533318,0.022759,26.09,2012-12-10 12:05:55,7
Cycle Courier,51.533967,0.022685,39.07,2012-12-10 12:06:06,7
Cycle Courier,51.534079,0.022665,41.95,2012-12-10 12:06:08,7
Cycle Courier,51.534725,0.022618,44.84,2012-12-10 12:06:20,7
Cycle Courier,51.535565,0.022384,37.15,2012-12-10 12:06:34,7
Cycle Courier,51.536206,0.022298,34.74,2012-12-10 12:06:47,7
Cycle Courier,51.536686,0.022153,25.61,2012-12-10 12:06:59,7
Cycle Courier,51.536843,0.022101,21.29,2012-12-10 12:07:14,7
Cycle Courier,51.536917,0.022086,20.81,2012-12-10 12:07:23,7
Cycle Courier,51.537407,0.022289,21.77,2012-12-10 12:07:34,7
Cycle Courier,51.538245,0.022647,19.36,2012-12-10 12:07:47,7
Cycle Courier,51.538655,0.022882,17.44,2012-12-10 12:07:54,7
Cycle Courier,51.53936,0.022834,15.04,2012-12-10 12:08:06,7
Cycle Courier,51.539535,0.022816,16.48,2012-12-10 12:08:09,7
Cycle Courier,51.539905,0.02285,17.44,2012-12-10 12:08:15,7
Cycle Courier,51.540921,0.022843,14.56,2012-12-10 12:08:31,7
Cycle Courier,51.541214,0.022873,16,2012-12-10 12:08:36,7
Cycle Courier,51.541526,0.022854,16.48,2012-12-10 12:08:42,7
Cycle Courier,51.541856,0.02324,14.08,2012-12-10 12:08:51,7
Cycle Courier,51.541926,0.024954,16.48,2012-12-10 12:09:08,7
Cycle Courier,51.541888,0.025538,18.88,2012-12-10 12:09:14,7
Cycle Courier,51.541928,0.02602,16.96,2012-12-10 12:09:19,7
Cycle Courier,51.542184,0.026315,15.04,2012-12-10 12:09:25,7
Cycle Courier,51.543123,0.026204,16,2012-12-10 12:09:39,7
Cycle Courier,51.543252,0.02618,16.48,2012-12-10 12:09:41,7
Cycle Courier,51.543498,0.026172,16,2012-12-10 12:09:45,7
Cycle Courier,51.54427,0.026207,16.48,2012-12-10 12:09:58,7
Cycle Courier,51.54486,0.026159,21.77,2012-12-10 12:10:10,7
Cycle Courier,51.544909,0.026194,22.73,2012-12-10 12:10:12,7
Cycle Courier,51.545401,0.026048,20.81,2012-12-10 12:10:23,7
Cycle Courier,51.546066,0.025955,22.73,2012-12-10 12:10:35,7
Cycle Courier,51.546293,0.025927,23.21,2012-12-10 12:10:41,7
Cycle Courier,51.546361,0.025987,22.25,2012-12-10 12:10:45,7
Cycle Courier,51.546495,0.026142,23.21,2012-12-10 12:10:57,7
Cycle Courier,51.546525,0.026167,22.25,2012-12-10 12:10:59,7
Cycle Courier,51.546603,0.026197,17.44,2012-12-10 12:11:13,7
Cycle Courier,51.546641,0.02609,16.48,2012-12-10 12:11:23,7
Cycle Courier,51.546658,0.025797,14.56,2012-12-10 12:11:35,7
Cycle Courier,51.546765,0.025685,12.63,2012-12-10 12:11:49,7
Cycle Courier,51.546582,0.02601,10.71,2012-12-10 12:15:29,7
Cycle Courier,51.546607,0.025972,10.71,2012-12-10 12:15:53,7
Cycle Courier,51.546573,0.025996,9.75,2012-12-10 12:16:06,7
Cycle Courier,51.546688,0.026777,5.91,2012-12-10 12:16:23,7
Cycle Courier,51.546976,0.028146,1.58,2012-12-10 12:16:38,7
Cycle Courier,51.547386,0.030155,-2.75,2012-12-10 12:16:53,7
Cycle Courier,51.547896,0.033128,-8.03,2012-12-10 12:17:10,7
Cycle Courier,51.548475,0.0368,-11.88,2012-12-10 12:17:27,7
Cycle Courier,51.548595,0.031247,-20.53,2012-12-10 12:17:36,7
Cycle Courier,51.548387,0.030753,-33.99,2012-12-10 12:17:47,7
Cycle Courier,51.548245,0.029874,-43.6,2012-12-10 12:17:59,7
Cycle Courier,51.547852,0.028413,-46.01,2012-12-10 12:18:02,7
Cycle Courier,51.54695,0.027287,-50.33,2012-12-10 12:18:07,7
Cycle Courier,51.546321,0.026678,-58.02,2012-12-10 12:18:17,7
Cycle Courier,51.545982,0.026014,-67.15,2012-12-10 12:18:29,7
Cycle Courier,51.546792,0.026902,-40.72,2012-12-10 12:25:00,7
Cycle Courier,51.546861,0.026414,17.44,2012-12-10 12:25:04,7
Cycle Courier,51.546941,0.027013,31.38,2012-12-10 12:25:11,7
Cycle Courier,51.547023,0.027018,24.65,2012-12-10 12:25:16,7
Cycle Courier,51.546956,0.026256,2.54,2012-12-10 12:25:22,7
Cycle Courier,51.546791,0.025974,0.14,2012-12-10 12:26:45,7
Cycle Courier,51.546745,0.026071,1.1,2012-12-10 12:26:51,7
Cycle Courier,51.546695,0.026306,2.54,2012-12-10 12:27:13,7
Cycle Courier,51.546665,0.026585,3.02,2012-12-10 12:27:24,7
Cycle Courier,51.546722,0.027256,3.02,2012-12-10 12:27:36,7
Cycle Courier,51.546827,0.028572,4.94,2012-12-10 12:27:50,7
Cycle Courier,51.546955,0.030189,4.46,2012-12-10 12:28:07,7
Cycle Courier,51.547054,0.031099,6.87,2012-12-10 12:28:20,7
Cycle Courier,51.547149,0.032254,12.15,2012-12-10 12:28:33,7
Cycle Courier,51.547263,0.033394,14.08,2012-12-10 12:28:47,7
Cycle Courier,51.54747,0.034833,15.04,2012-12-10 12:29:04,7
Cycle Courier,51.54748,0.034904,15.04,2012-12-10 12:29:05,7
Cycle Courier,51.547591,0.035685,14.56,2012-12-10 12:29:18,7
Cycle Courier,51.547898,0.037381,13.12,2012-12-10 12:29:36,7
Cycle Courier,51.548209,0.039103,11.19,2012-12-10 12:29:53,7
Cycle Courier,51.548616,0.041141,11.19,2012-12-10 12:30:13,7
Cycle Courier,51.549091,0.042884,11.67,2012-12-10 12:30:33,7
Cycle Courier,51.549645,0.044828,11.67,2012-12-10 12:30:57,7
Cycle Courier,51.549797,0.0453,12.15,2012-12-10 12:31:05,7
Cycle Courier,51.550201,0.04634,12.15,2012-12-10 12:31:21,7
Cycle Courier,51.550628,0.047335,13.6,2012-12-10 12:31:38,7
Cycle Courier,51.550694,0.047483,12.63,2012-12-10 12:31:52,7
Cycle Courier,51.550832,0.047771,13.6,2012-12-10 12:32:08,7
Cycle Courier,51.551139,0.048441,14.08,2012-12-10 12:32:21,7
Cycle Courier,51.551237,0.048703,16,2012-12-10 12:32:31,7
Cycle Courier,51.551341,0.048961,15.04,2012-12-10 12:33:00,7
Cycle Courier,51.551368,0.049034,15.04,2012-12-10 12:33:01,7
Cycle Courier,51.551508,0.049579,13.12,2012-12-10 12:33:07,7
Cycle Courier,51.551765,0.050427,13.12,2012-12-10 12:33:16,7
Cycle Courier,51.552196,0.051793,13.6,2012-12-10 12:33:31,7
Cycle Courier,51.552595,0.053,15.52,2012-12-10 12:33:47,7
Cycle Courier,51.55269,0.053318,16,2012-12-10 12:33:56,7
Cycle Courier,51.552825,0.053725,15.52,2012-12-10 12:34:07,7
Cycle Courier,51.553002,0.054061,15.52,2012-12-10 12:34:17,7
Cycle Courier,51.553128,0.054432,12.15,2012-12-10 12:34:27,7
Cycle Courier,51.553255,0.054875,10.23,2012-12-10 12:34:35,7
Cycle Courier,51.553565,0.055597,4.94,2012-12-10 12:34:48,7
Cycle Courier,51.553783,0.056129,5.91,2012-12-10 12:34:56,7
Cycle Courier,51.554143,0.057342,7.35,2012-12-10 12:35:11,7
Cycle Courier,51.55427,0.057651,7.35,2012-12-10 12:35:22,7
Cycle Courier,51.55444,0.058299,5.42,2012-12-10 12:35:34,7
Cycle Courier,51.554606,0.059083,6.39,2012-12-10 12:35:44,7
Cycle Courier,51.554971,0.060287,5.91,2012-12-10 12:35:56,7
Cycle Courier,51.555513,0.061977,7.83,2012-12-10 12:36:11,7
Cycle Courier,51.555901,0.063379,7.83,2012-12-10 12:36:24,7
Cycle Courier,51.556274,0.064735,7.83,2012-12-10 12:36:40,7
Cycle Courier,51.556311,0.064844,10.23,2012-12-10 12:36:50,7
Cycle Courier,51.556442,0.065154,8.79,2012-12-10 12:37:19,7
Cycle Courier,51.557007,0.066287,2.54,2012-12-10 12:37:34,7
Cycle Courier,51.557725,0.067754,1.58,2012-12-10 12:37:52,7
Cycle Courier,51.558232,0.069216,4.94,2012-12-10 12:38:10,7
Cycle Courier,51.558464,0.069948,5.42,2012-12-10 12:38:22,7
Cycle Courier,51.558453,0.069984,6.39,2012-12-10 12:38:30,7
Cycle Courier,51.558349,0.070281,9.27,2012-12-10 12:38:45,7
Cycle Courier,51.558262,0.070332,10.23,2012-12-10 12:38:51,7
Cycle Courier,51.558261,0.07037,10.71,2012-12-10 12:38:53,7
Cycle Courier,51.558285,0.070352,11.67,2012-12-10 12:39:14,7
Cycle Courier,51.558363,0.070537,10.71,2012-12-10 12:40:02,7
Cycle Courier,51.558415,0.070603,11.19,2012-12-10 12:40:25,7
Cycle Courier,51.558338,0.070387,11.19,2012-12-10 12:40:57,7
Cycle Courier,51.558011,0.070276,10.71,2012-12-10 12:41:28,7
Cycle Courier,51.557942,0.070308,10.71,2012-12-10 12:42:16,7
Cycle Courier,51.557774,0.070645,10.71,2012-12-10 12:43:38,7
Cycle Courier,51.558016,0.070959,11.19,2012-12-10 12:44:23,7
Cycle Courier,51.558204,0.070547,11.19,2012-12-10 12:44:55,7
Cycle Courier,51.558199,0.070487,11.19,2012-12-10 12:44:57,7
Cycle Courier,51.55805,0.070749,11.67,2012-12-10 12:45:26,7
Cycle Courier,51.557938,0.070794,11.67,2012-12-10 12:48:56,7
Cycle Courier,51.55809,0.070544,10.23,2012-12-10 12:51:02,7
Cycle Courier,51.558231,0.070807,9.27,2012-12-10 12:51:28,7
Cycle Courier,51.558017,0.070838,7.83,2012-12-10 12:52:00,7
Cycle Courier,51.557961,0.07118,9.75,2012-12-10 12:52:35,7
Cycle Courier,51.557916,0.071043,10.23,2012-12-10 12:53:26,7
Cycle Courier,51.557877,0.070786,9.75,2012-12-10 12:53:57,7
Cycle Courier,51.557933,0.07054,9.75,2012-12-10 12:54:11,7
Cycle Courier,51.558057,0.06928,7.83,2012-12-10 12:54:36,7
Cycle Courier,51.558394,0.068318,7.35,2012-12-10 12:55:04,7
Cycle Courier,51.558547,0.068773,7.35,2012-12-10 12:55:26,7
Cycle Courier,51.558211,0.069451,6.39,2012-12-10 12:55:59,7
Cycle Courier,51.558037,0.069612,6.39,2012-12-10 12:56:32,7
Cycle Courier,51.558005,0.069729,5.91,2012-12-10 12:57:01,7
Cycle Courier,51.558012,0.069365,6.39,2012-12-10 12:57:28,7
Cycle Courier,51.55801,0.069348,6.39,2012-12-10 12:57:29,7
Cycle Courier,51.558047,0.069319,5.91,2012-12-10 12:57:58,7
Cycle Courier,51.557891,0.070177,4.46,2012-12-10 12:58:22,7
Cycle Courier,51.557817,0.070893,3.98,2012-12-10 12:58:48,7
Cycle Courier,51.557903,0.071818,3.5,2012-12-10 12:59:19,7
Cycle Courier,51.557891,0.071256,2.54,2012-12-10 12:59:41,7
Cycle Courier,51.557958,0.071054,2.54,2012-12-10 13:00:12,7
Cycle Courier,51.557822,0.071197,2.06,2012-12-10 13:00:43,7
Cycle Courier,51.557882,0.070988,1.1,2012-12-10 13:01:14,7
Cycle Courier,51.557699,0.071203,0.14,2012-12-10 13:01:42,7
Cycle Courier,51.557948,0.070784,-0.34,2012-12-10 13:02:17,7
Cycle Courier,51.558353,0.070598,-7.07,2012-12-10 13:03:00,7
Cycle Courier,51.55849,0.070536,-3.71,2012-12-10 13:03:03,7
Cycle Courier,51.558398,0.070345,9.27,2012-12-10 13:03:26,7
Cycle Courier,51.558235,0.070213,10.23,2012-12-10 13:04:57,7
Cycle Courier,51.558222,0.070211,10.23,2012-12-10 13:05:04,7
Cycle Courier,51.557827,0.070257,4.94,2012-12-10 13:05:15,7
Cycle Courier,51.557562,0.070273,3.5,2012-12-10 13:05:21,7
Cycle Courier,51.556929,0.070657,1.58,2012-12-10 13:05:34,7
Cycle Courier,51.556839,0.070739,1.1,2012-12-10 13:05:37,7
Cycle Courier,51.556678,0.071178,3.5,2012-12-10 13:05:45,7
Cycle Courier,51.556844,0.072591,5.91,2012-12-10 13:06:01,7
Cycle Courier,51.557236,0.074063,16,2012-12-10 13:06:16,7
Cycle Courier,51.557702,0.075455,17.92,2012-12-10 13:06:31,7
Cycle Courier,51.558334,0.076349,10.23,2012-12-10 13:06:44,7
Cycle Courier,51.558812,0.077602,5.91,2012-12-10 13:06:59,7
Cycle Courier,51.559028,0.0786,5.42,2012-12-10 13:07:10,7
Cycle Courier,51.559245,0.078785,5.91,2012-12-10 13:07:16,7
Cycle Courier,51.559438,0.078793,6.39,2012-12-10 13:07:20,7
Cycle Courier,51.559643,0.079272,6.87,2012-12-10 13:07:28,7
Cycle Courier,51.55964,0.079451,7.35,2012-12-10 13:07:30,7
Cycle Courier,51.559858,0.080602,5.42,2012-12-10 13:07:44,7
Cycle Courier,51.560133,0.08086,9.27,2012-12-10 13:07:51,7
Cycle Courier,51.560186,0.080819,9.75,2012-12-10 13:07:52,7
Cycle Courier,51.560296,0.080747,10.71,2012-12-10 13:07:54,7
Cycle Courier,51.560581,0.081129,14.56,2012-12-10 13:08:01,7
Cycle Courier,51.560594,0.081234,15.04,2012-12-10 13:08:02,7
Cycle Courier,51.560869,0.08275,15.52,2012-12-10 13:08:16,7
Cycle Courier,51.560908,0.082982,16,2012-12-10 13:08:19,7
Cycle Courier,51.561084,0.083545,13.12,2012-12-10 13:08:31,7
Cycle Courier,51.561207,0.084031,14.08,2012-12-10 13:08:42,7
Cycle Courier,51.561271,0.084421,15.04,2012-12-10 13:08:52,7
Cycle Courier,51.561355,0.084811,16.96,2012-12-10 13:08:59,7
Cycle Courier,51.561382,0.085031,17.92,2012-12-10 13:09:02,7
Cycle Courier,51.561684,0.086354,16.96,2012-12-10 13:09:16,7
Cycle Courier,51.561963,0.087814,11.67,2012-12-10 13:09:30,7
Cycle Courier,51.562368,0.089424,9.75,2012-12-10 13:09:46,7
Cycle Courier,51.562832,0.091128,8.31,2012-12-10 13:10:05,7
Cycle Courier,51.563061,0.09216,12.63,2012-12-10 13:10:19,7
Cycle Courier,51.56312,0.092431,14.08,2012-12-10 13:10:22,7
Cycle Courier,51.563338,0.093869,11.19,2012-12-10 13:10:37,7
Cycle Courier,51.563381,0.094219,11.19,2012-12-10 13:10:41,7
Cycle Courier,51.563521,0.09523,10.23,2012-12-10 13:10:53,7
Cycle Courier,51.56369,0.097006,12.15,2012-12-10 13:11:12,7
Cycle Courier,51.563964,0.097549,14.08,2012-12-10 13:11:24,7
Cycle Courier,51.564124,0.097658,13.12,2012-12-10 13:11:32,7
